year,state,armed_with,threat_type,flee_status,body_camera
2023,UT,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2023,OH,Gun,Shoot,Missing,1
2023,AR,Gun,Point,Missing,0
2023,MI,Gun,Shoot,Missing,0
2023,TX,Vehicle,Move,Foot,0
2023,NY,Gun,Shoot,Missing,0
2023,TN,Gun,Threat,Missing,0
2023,MO,Gun,Shoot,Vehicle,0
2023,CA,Gun,Point,Not Fleeing,0
2023,IL,Gun,Threat,Foot,0
2023,TN,Gun,Shoot,Missing,1
2023,TN,Gun,Threat,Missing,0
2023,TX,Gun,Move,Vehicle,1
2023,FL,Gun,Shoot,Vehicle,1
2023,IA,Gun,Shoot,Not Fleeing,0
2023,MI,Gun,Shoot,Not Fleeing,0
2023,MI,Knife,Threat,Not Fleeing,1
2023,NC,Gun,Threat,Foot,0
2023,CA,Replica,Point,Not Fleeing,0
2023,CA,Gun,Point,Foot,1
2023,NC,Gun,Point,Not Fleeing,0
2023,PA,Unclear Weapon Information,Unclear Threat,Not Fleeing,1
2023,MI,Gun,Shoot,Vehicle,0
2023,AZ,Gun,Shoot,Not Fleeing,1
2023,CA,Unclear Weapon Information,Move,Not Fleeing,0
2023,WI,Knife,Threat,Not Fleeing,0
2023,IN,Gun,Shoot,Not Fleeing,1
2023,CA,Gun,Point,Missing,0
2023,CA,Knife,Threat,Not Fleeing,1
2023,TN,Unclear Weapon Information,Unclear Threat,Missing,0
2023,TN,Unclear Weapon Information,Unclear Threat,Missing,0
2023,TN,Unclear Weapon Information,Unclear Threat,Missing,0
2023,ID,Knife,Threat,Foot,0
2023,CA,Knife,Threat,Not Fleeing,0
2023,CO,Gun,Point,Foot,1
2023,CA,Gun,Shoot,Not Fleeing,0
2023,MI,Vehicle,Attack,Vehicle,1
2023,CA,Unarmed,Accident,Vehicle,1
2023,NC,Gun,Shoot,Vehicle,0
2023,MI,Gun,Point,Not Fleeing,0
2023,NC,Knife,Attack,Not Fleeing,1
2023,NC,Gun,Threat,Not Fleeing,0
2023,FL,Gun,Shoot,Vehicle,0
2023,CO,Gun,Threat,Foot,1
2023,CA,Gun,Shoot,Not Fleeing,0
2023,NC,Gun,Point,Not Fleeing,0
2023,OH,Gun,Threat,Foot,1
2023,OH,Gun,Shoot,Not Fleeing,0
2023,PA,Gun,Point,Not Fleeing,0
2023,PA,Gun,Shoot,Not Fleeing,1
2023,OH,Vehicle,Move,Vehicle,1
2023,CA,Gun,Shoot,Not Fleeing,1
2023,UT,Gun,Threat,Not Fleeing,0
2023,NC,Unclear Weapon Information,Unclear Threat,Missing,0
2023,GA,Gun,Point,Vehicle,1
2023,AR,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2023,NV,Knife,Attack,Not Fleeing,1
2023,FL,Gun,Point,Not Fleeing,1
2023,NV,Vehicle,Attack,Not Fleeing,0
2023,MO,Vehicle,Flee,Vehicle,0
2023,OH,Vehicle,Attack,Not Fleeing,1
2023,ME,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2023,IN,Gun,Point,Not Fleeing,0
2023,TX,Knife,Attack,Not Fleeing,0
2023,NJ,Knife,Threat,Missing,1
2023,IN,Knife,Threat,Not Fleeing,1
2023,CA,Knife,Threat,Foot,1
2023,FL,Gun,Shoot,Foot,0
2023,KY,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2023,TX,Gun,Shoot,Vehicle,0
2023,CA,Gun,Shoot,Not Fleeing,0
2023,IN,Gun,Point,Not Fleeing,0
2023,TX,Gun,Shoot,Vehicle,1
2023,VA,Gun,Shoot,Not Fleeing,0
2023,MS,Gun,Point,Not Fleeing,0
2023,TX,Unclear Weapon Information,Flee,Foot,1
2023,LA,Gun,Shoot,Not Fleeing,0
2023,DE,Vehicle,Move,Vehicle,1
2023,CA,Blunt Object,Attack,Foot,0
2023,AZ,Knife,Threat,Not Fleeing,0
2023,NC,Gun,Shoot,Vehicle,0
2023,TX,Gun,Shoot,Vehicle,0
2023,TN,Gun,Point,Not Fleeing,1
2023,GA,Gun,Threat,Missing,0
2023,WA,Gun,Shoot,Vehicle,0
2023,OH,Knife,Threat,Not Fleeing,1
2023,MS,Gun,Threat,Not Fleeing,0
2023,NV,Knife,Threat,Missing,1
2023,TX,Gun,Point,Missing,0
2023,FL,Gun,Point,Foot,0
2023,CA,Knife,Point,Not Fleeing,1
2023,OK,Gun,Shoot,Not Fleeing,0
2023,TX,Gun,Shoot,Not Fleeing,0
2023,PA,Vehicle,Attack,Vehicle,0
2023,NY,Unclear Weapon Information,Unclear Threat,Vehicle,0
2023,NY,Unclear Weapon Information,Unclear Threat,Vehicle,0
2023,SC,Gun,Shoot,Vehicle,0
2023,CA,Replica,Point,Not Fleeing,1
2023,CA,Gun,Shoot,Vehicle,0
2023,ID,Gun,Shoot,Missing,0
2023,OR,Gun,Point,Not Fleeing,1
2023,LA,Gun,Shoot,Not Fleeing,0
2023,MS,Gun,Threat,Vehicle,0
2023,ID,Knife,Threat,Not Fleeing,0
2023,GA,Gun,Threat,Not Fleeing,0
2023,OR,Multiple Weapons,Attack,Not Fleeing,1
2023,FL,Gun,Shoot,Not Fleeing,0
2023,WV,Unclear Weapon Information,Unclear Threat,Missing,0
2023,SC,Gun,Shoot,Vehicle,0
2023,AZ,Gun,Point,Vehicle,0
2023,CA,Knife,Threat,Not Fleeing,1
2023,MA,Knife,Threat,Not Fleeing,1
2023,NY,Knife,Threat,Not Fleeing,1
2023,NE,Gun,Point,Not Fleeing,1
2023,NC,Unarmed,Attack,Not Fleeing,1
2023,AZ,Gun,Point,Not Fleeing,0
2023,WV,Gun,Point,Not Fleeing,0
2023,TX,Knife,Unclear Threat,Not Fleeing,0
2023,GA,Gun,Shoot,Vehicle,0
2023,TX,Knife,Threat,Not Fleeing,1
2023,CA,Replica,Threat,Missing,1
2023,CA,Gun,Shoot,Not Fleeing,1
2023,FL,Knife,Attack,Not Fleeing,0
2023,GA,Gun,Shoot,Not Fleeing,0
2023,ME,Gun,Threat,Not Fleeing,0
2023,CA,Knife,Attack,Not Fleeing,1
2023,AL,Unclear Weapon Information,Unclear Threat,Missing,1
2023,NC,Knife,Threat,Not Fleeing,0
2023,OR,Unclear Weapon Information,Attack,Vehicle,0
2023,SC,Gun,Shoot,Missing,0
2023,RI,Vehicle,Move,Vehicle,1
2023,TX,Knife,Threat,Foot,0
2023,TX,Gun,Threat,Vehicle,0
2023,NY,Blunt Object,Attack,Missing,0
2023,CA,Unarmed,Attack,Vehicle,0
2023,TX,Gun,Shoot,Not Fleeing,0
2023,IN,Gun,Threat,Vehicle,1
2023,SC,Gun,Shoot,Vehicle,0
2023,OK,Vehicle,Move,Missing,0
2023,TX,Gun,Shoot,Foot,0
2023,CA,Replica,Point,Not Fleeing,0
2023,MO,Gun,Shoot,Not Fleeing,1
2023,CA,Gun,Point,Not Fleeing,1
2023,OK,Gun,Shoot,Not Fleeing,0
2023,CA,Knife,Attack,Not Fleeing,0
2023,CA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2023,IN,Gun,Shoot,Vehicle,1
2023,GA,Gun,Shoot,Not Fleeing,0
2023,TX,Gun,Threat,Not Fleeing,0
2023,HI,Gun,Shoot,Foot,1
2023,WV,Gun,Shoot,Not Fleeing,0
2023,TX,Gun,Shoot,Vehicle,1
2023,AZ,Gun,Shoot,Not Fleeing,0
2023,FL,Gun,Shoot,Not Fleeing,1
2023,TX,Gun,Point,Not Fleeing,1
2023,FL,Unclear Weapon Information,Unclear Threat,Vehicle,0
2023,TX,Gun,Threat,Foot,0
2023,IN,Gun,Threat,Not Fleeing,1
2023,AR,Gun,Shoot,Vehicle,0
2023,SC,Gun,Threat,Missing,0
2023,IN,Unclear Weapon Information,Unclear Threat,Vehicle,1
2023,WI,Knife,Threat,Not Fleeing,0
2023,OK,Vehicle,Point,Vehicle,0
2023,TX,Gun,Point,Missing,1
2023,AL,Gun,Threat,Missing,1
2023,AZ,Knife,Threat,Not Fleeing,0
2023,FL,Gun,Point,Not Fleeing,0
2023,TN,Knife,Attack,Not Fleeing,0
2023,IL,Knife,Attack,Not Fleeing,1
2023,IL,Gun,Threat,Not Fleeing,1
2023,FL,Gun,Point,Not Fleeing,0
2023,OR,Unclear Weapon Information,Unclear Threat,Vehicle,0
2023,TN,Gun,Shoot,Missing,0
2023,GA,Gun,Threat,Not Fleeing,0
2023,GA,Gun,Point,Foot,0
2023,CO,Gun,Threat,Not Fleeing,1
2023,NC,Knife,Threat,Not Fleeing,0
2023,PA,Gun,Shoot,Missing,0
2023,AL,Gun,Point,Not Fleeing,0
2023,GA,Unclear Weapon Information,Move,Missing,0
2023,OH,Gun,Point,Not Fleeing,0
2023,NM,Unarmed,Flee,Vehicle,1
2023,FL,Gun,Point,Foot,1
2023,CA,Knife,Threat,Foot,0
2023,UT,Gun,Threat,Not Fleeing,0
2023,PA,Gun,Shoot,Not Fleeing,1
2023,NC,Gun,Point,Foot,1
2023,MT,Gun,Shoot,Not Fleeing,0
2023,MI,Knife,Threat,Missing,0
2023,FL,Knife,Threat,Vehicle,0
2023,MT,Gun,Threat,Missing,0
2023,NM,Gun,Threat,Not Fleeing,1
2023,KY,Gun,Shoot,Vehicle,0
2023,WI,Knife,Threat,Not Fleeing,1
2023,TX,Gun,Threat,Not Fleeing,0
2023,CA,Gun,Threat,Not Fleeing,0
2023,WI,Knife,Point,Missing,0
2023,PA,Gun,Point,Not Fleeing,0
2023,GA,Gun,Shoot,Not Fleeing,0
2023,NV,Gun,Point,Not Fleeing,0
2023,TN,Knife,Threat,Not Fleeing,1
2023,CA,Knife,Attack,Not Fleeing,1
2023,TX,Gun,Shoot,Not Fleeing,1
2023,NY,Knife,Threat,Not Fleeing,1
2023,FL,Gun,Point,Foot,1
2023,GA,Gun,Threat,Vehicle,0
2023,FL,Vehicle,Attack,Vehicle,0
2023,PA,Unarmed,Accident,Vehicle,0
2023,UT,Gun,Point,Not Fleeing,0
2023,FL,Unclear Weapon Information,Unclear Threat,Foot,0
2023,OH,Unclear Weapon Information,Unclear Threat,Missing,0
2023,TX,Gun,Shoot,Not Fleeing,0
2023,GA,Unclear Weapon Information,Unclear Threat,Vehicle,1
2023,GA,Gun,Shoot,Foot,0
2023,WI,Gun,Shoot,Not Fleeing,1
2023,MO,Gun,Point,Not Fleeing,0
2023,TX,Knife,Unclear Threat,Not Fleeing,0
2023,CA,Gun,Shoot,Vehicle,0
2023,GA,Unarmed,Attack,Missing,0
2023,IN,Gun,Shoot,Not Fleeing,0
2023,CT,Gun,Shoot,Not Fleeing,1
2023,WV,Gun,Point,Missing,0
2023,CT,Gun,Threat,Not Fleeing,1
2023,TX,Gun,Point,Missing,0
2023,CO,Gun,Shoot,Foot,1
2023,TX,Gun,Point,Foot,1
2023,IL,Knife,Attack,Not Fleeing,0
2023,WI,Gun,Threat,Foot,1
2023,IL,Knife,Attack,Not Fleeing,0
2023,DC,Gun,Shoot,Foot,1
2023,TX,Knife,Threat,Missing,1
2023,CT,Knife,Attack,Not Fleeing,1
2023,GA,Gun,Point,Missing,0
2023,FL,Knife,Threat,Missing,0
2023,OH,Gun,Shoot,Missing,0
2023,TX,Gun,Point,Not Fleeing,1
2023,WI,Gun,Shoot,Missing,1
2023,TX,Gun,Threat,Foot,1
2023,NE,Unclear Weapon Information,Threat,Vehicle,0
2023,IN,Gun,Shoot,Not Fleeing,1
2023,FL,Gun,Threat,Foot,1
2023,WA,Knife,Threat,Foot,0
2023,FL,Gun,Threat,Not Fleeing,0
2023,IN,Unclear Weapon Information,Unclear Threat,Vehicle,1
2023,IN,Replica,Threat,Not Fleeing,1
2023,IL,Blunt Object,Attack,Not Fleeing,0
2023,CA,Knife,Attack,Not Fleeing,0
2023,AZ,Gun,Shoot,Not Fleeing,0
2023,AZ,Knife,Threat,Not Fleeing,0
2023,NC,Gun,Point,Not Fleeing,0
2023,CA,Knife,Threat,Not Fleeing,0
2023,IN,Gun,Shoot,Foot,0
2023,NV,Knife,Move,Missing,0
2023,KY,Gun,Point,Not Fleeing,0
2023,CA,Gun,Shoot,Missing,0
2023,CA,Replica,Threat,Not Fleeing,0
2023,SC,Gun,Shoot,Not Fleeing,0
2023,AK,Gun,Threat,Missing,0
2023,IA,Gun,Shoot,Not Fleeing,0
2023,ME,Gun,Threat,Not Fleeing,0
2023,AL,Gun,Shoot,Not Fleeing,0
2023,UT,Knife,Threat,Vehicle,1
2023,CO,Knife,Threat,Not Fleeing,1
2023,CA,Replica,Threat,Not Fleeing,0
2023,CA,Multiple Weapons,Move,Foot,0
2023,IN,Knife,Attack,Missing,0
2023,ID,Unclear Weapon Information,Unclear Threat,Missing,0
2023,NY,Knife,Point,Foot,0
2023,TX,Gun,Shoot,Vehicle,0
2023,AK,Gun,Shoot,Vehicle,0
2023,WI,Unclear Weapon Information,Threat,Vehicle,1
2023,CA,Gun,Shoot,Foot,0
2023,FL,Gun,Shoot,Missing,0
2023,SC,Gun,Shoot,Vehicle,0
2023,FL,Gun,Threat,Vehicle,0
2023,OH,Gun,Shoot,Foot,0
2023,CA,Knife,Threat,Vehicle,0
2023,LA,Gun,Threat,Foot,0
2023,CA,Knife,Threat,Vehicle,0
2023,PA,Knife,Attack,Missing,0
2023,UT,Replica,Point,Not Fleeing,1
2023,FL,Gun,Shoot,Missing,0
2023,TX,Multiple Weapons,Attack,Not Fleeing,0
2023,IL,Gun,Shoot,Foot,0
2023,CA,Unclear Weapon Information,Unclear Threat,Missing,1
2023,MD,Gun,Point,Foot,0
2023,AL,Gun,Threat,Vehicle,0
2023,LA,Other,Unclear Threat,Missing,0
2023,SC,Unclear Weapon Information,Threat,Missing,1
2023,CA,Knife,Attack,Missing,0
2023,NC,Gun,Threat,Not Fleeing,0
2023,OK,Gun,Point,Foot,1
2023,UT,Unclear Weapon Information,Flee,Vehicle,0
2023,UT,Blunt Object,Threat,Vehicle,0
2023,CA,Gun,Threat,Missing,0
2023,GA,Gun,Point,Missing,0
2023,CA,Unclear Weapon Information,Unclear Threat,Missing,0
2023,TX,Gun,Shoot,Not Fleeing,0
2023,TX,Gun,Shoot,Vehicle,1
2023,ND,Gun,Threat,Missing,0
2023,NM,Unclear Weapon Information,Unclear Threat,Vehicle,0
2023,CA,Gun,Point,Foot,1
2023,AL,Gun,Point,Not Fleeing,1
2023,MI,Gun,Shoot,Not Fleeing,0
2023,AR,Gun,Point,Foot,0
2023,AZ,Unclear Weapon Information,Unclear Threat,Missing,0
2023,MI,Gun,Shoot,Missing,0
2023,CA,Gun,Threat,Missing,0
2023,OH,Gun,Point,Not Fleeing,0
2023,FL,Gun,Shoot,Not Fleeing,0
2023,GA,Gun,Threat,Vehicle,0
2023,TN,Gun,Shoot,Not Fleeing,0
2023,AZ,Gun,Shoot,Foot,0
2023,UT,Gun,Shoot,Not Fleeing,0
2023,NY,Knife,Attack,Not Fleeing,0
2023,TX,Gun,Shoot,Foot,0
2023,WA,Knife,Threat,Not Fleeing,0
2023,CO,Multiple Weapons,Threat,Not Fleeing,0
2023,AR,Unarmed,Attack,Missing,0
2023,CA,Gun,Point,Not Fleeing,1
2023,IN,Gun,Threat,Foot,0
2023,CA,Gun,Threat,Foot,0
2023,NH,Gun,Shoot,Missing,0
2023,WA,Gun,Shoot,Missing,0
2023,CO,Vehicle,Move,Vehicle,0
2023,CA,Other,Attack,Missing,0
2023,TX,Gun,Point,Not Fleeing,1
2023,LA,Unclear Weapon Information,Unclear Threat,Missing,0
2023,IN,Vehicle,Attack,Not Fleeing,1
2023,NH,Gun,Shoot,Missing,0
2023,CA,Gun,Shoot,Missing,0
2023,AR,Gun,Threat,Not Fleeing,0
2023,AL,Gun,Attack,Foot,0
2023,CO,Gun,Shoot,Missing,1
2023,KY,Unclear Weapon Information,Unclear Threat,Missing,0
2023,TN,Knife,Attack,Missing,0
2023,DC,Gun,Shoot,Foot,0
2023,GA,Gun,Shoot,Foot,0
2023,NV,Gun,Attack,Foot,0
2023,NC,Unarmed,Attack,Missing,0
2023,FL,Gun,Threat,Vehicle,0
2023,MD,Gun,Shoot,Not Fleeing,0
2023,OR,Gun,Point,Missing,0
2023,NM,Gun,Threat,Foot,0
2023,NV,Knife,Threat,Not Fleeing,0
2023,CA,Gun,Threat,Missing,0
2023,CA,Knife,Threat,Missing,1
2023,TX,Multiple Weapons,Attack,Not Fleeing,0
2023,CA,Gun,Threat,Vehicle,1
2023,TX,Gun,Point,Foot,0
2023,GA,Gun,Shoot,Not Fleeing,0
2023,WA,Gun,Threat,Vehicle,0
2023,PA,Knife,Attack,Foot,0
2023,CO,Gun,Shoot,Vehicle,0
2023,NC,Gun,Shoot,Missing,0
2023,FL,Gun,Threat,Vehicle,0
2023,PA,Gun,Shoot,Not Fleeing,1
2023,IN,Knife,Threat,Not Fleeing,1
2023,TX,Gun,Attack,Vehicle,0
2023,CT,Gun,Shoot,Not Fleeing,1
2023,OK,Knife,Threat,Not Fleeing,0
2023,MI,Gun,Threat,Not Fleeing,1
2023,UT,Unclear Weapon Information,Unclear Threat,Missing,0
2023,IL,Knife,Threat,Missing,1
2023,CA,Gun,Point,Not Fleeing,1
2023,FL,Gun,Threat,Not Fleeing,1
2023,CA,Gun,Shoot,Foot,1
2023,TX,Gun,Shoot,Not Fleeing,1
2023,OK,Gun,Shoot,Missing,0
2023,TX,Gun,Shoot,Foot,1
2023,OK,Gun,Threat,Not Fleeing,1
2023,MO,Gun,Shoot,Not Fleeing,0
2023,AR,Vehicle,Move,Vehicle,0
2023,MO,Gun,Point,Vehicle,0
2023,AL,Gun,Threat,Not Fleeing,0
2023,KS,Gun,Point,Not Fleeing,1
2023,VA,Gun,Shoot,Foot,1
2023,GA,Gun,Threat,Missing,0
2023,WA,Unclear Weapon Information,Attack,Missing,1
2023,NY,Knife,Attack,Not Fleeing,0
2023,ID,Gun,Shoot,Vehicle,0
2023,CA,Knife,Threat,Not Fleeing,1
2023,OH,Replica,Threat,Foot,1
2023,WA,Knife,Threat,Missing,0
2023,NJ,Gun,Unclear Threat,Not Fleeing,0
2023,TX,Gun,Shoot,Vehicle,0
2023,MS,Gun,Shoot,Missing,0
2023,OR,Unclear Weapon Information,Unclear Threat,Missing,0
2023,NV,Gun,Shoot,Missing,0
2023,NV,Unarmed,Attack,Not Fleeing,1
2023,CA,Gun,Threat,Missing,0
2023,SC,Gun,Point,Not Fleeing,0
2023,MN,Gun,Shoot,Not Fleeing,1
2023,CA,Gun,Shoot,Foot,1
2023,NM,Gun,Threat,Foot,0
2023,NC,Gun,Threat,Missing,0
2023,TX,Knife,Threat,Not Fleeing,0
2023,TX,Gun,Point,Not Fleeing,0
2023,GA,Unarmed,Unclear Threat,Foot,0
2023,CA,Gun,Point,Not Fleeing,1
2023,WA,Unclear Weapon Information,Unclear Threat,Missing,0
2023,TX,Unclear Weapon Information,Attack,Foot,0
2023,LA,Gun,Shoot,Not Fleeing,0
2023,PA,Knife,Point,Not Fleeing,0
2023,AR,Gun,Threat,Foot,1
2023,TX,Unclear Weapon Information,Unclear Threat,Missing,0
2023,TX,Knife,Threat,Not Fleeing,0
2023,TX,Unarmed,Move,Vehicle,0
2023,WA,Gun,Shoot,Vehicle,0
2023,WV,Knife,Threat,Missing,0
2023,MI,Gun,Shoot,Foot,0
2023,MI,Unarmed,Move,Vehicle,0
2023,CA,Unclear Weapon Information,Unclear Threat,Foot,0
2023,TX,Unclear Weapon Information,Unclear Threat,Missing,0
2023,NY,Gun,Shoot,Not Fleeing,0
2023,KY,Gun,Threat,Not Fleeing,1
2023,OR,Unclear Weapon Information,Unclear Threat,Vehicle,0
2023,TX,Gun,Point,Not Fleeing,1
2023,NC,Gun,Point,Missing,0
2023,AZ,Unclear Weapon Information,Move,Missing,0
2023,VA,Gun,Threat,Missing,0
2023,CO,Replica,Threat,Foot,0
2023,VA,Blunt Object,Attack,Not Fleeing,0
2023,ME,Gun,Point,Missing,0
2023,WV,Gun,Shoot,Not Fleeing,0
2023,MN,Knife,Threat,Not Fleeing,1
2023,OR,Missing,Unclear Threat,Missing,0
2023,FL,Gun,Point,Missing,0
2023,FL,Blunt Object,Attack,Not Fleeing,0
2023,VA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2023,AL,Gun,Threat,Not Fleeing,0
2023,CO,Gun,Shoot,Missing,0
2023,MI,Vehicle,Attack,Vehicle,0
2023,TN,Unclear Weapon Information,Shoot,Vehicle,0
2023,CT,Unclear Weapon Information,Unclear Threat,Missing,0
2023,NC,Replica,Threat,Not Fleeing,0
2023,WV,Gun,Shoot,Not Fleeing,0
2023,OK,Gun,Shoot,Not Fleeing,0
2023,TX,Gun,Threat,Missing,0
2023,NY,Knife,Threat,Not Fleeing,0
2023,AL,Gun,Threat,Missing,0
2023,NY,Replica,Threat,Foot,1
2023,CO,Gun,Point,Missing,0
2023,MO,Unclear Weapon Information,Unclear Threat,Missing,0
2023,IL,Multiple Weapons,Threat,Not Fleeing,0
2023,IN,Unclear Weapon Information,Unclear Threat,Vehicle,0
2023,GA,Knife,Point,Not Fleeing,0
2023,CA,Unarmed,Unclear Threat,Not Fleeing,0
2023,TX,Vehicle,Threat,Not Fleeing,0
2023,TX,Gun,Unclear Threat,Vehicle,0
2023,AL,Gun,Shoot,Not Fleeing,0
2023,MO,Gun,Threat,Missing,0
2023,TX,Replica,Point,Not Fleeing,1
2023,CO,Gun,Threat,Vehicle,0
2023,MI,Gun,Shoot,Not Fleeing,0
2023,NV,Gun,Threat,Vehicle,0
2023,TX,Gun,Point,Not Fleeing,0
2023,SC,Gun,Shoot,Missing,0
2023,SC,Gun,Threat,Not Fleeing,0
2023,WI,Knife,Threat,Not Fleeing,1
2023,CA,Gun,Flee,Foot,0
2023,OR,Gun,Unclear Threat,Foot,0
2023,FL,Multiple Weapons,Shoot,Not Fleeing,0
2023,PA,Unclear Weapon Information,Unclear Threat,Missing,0
2023,NV,Gun,Threat,Foot,0
2023,NJ,Gun,Shoot,Vehicle,0
2023,NY,Gun,Shoot,Not Fleeing,1
2023,MA,Gun,Shoot,Missing,0
2023,CA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2023,FL,Gun,Shoot,Not Fleeing,0
2023,NV,Gun,Point,Not Fleeing,1
2023,FL,Gun,Point,Not Fleeing,0
2024,AR,Gun,Shoot,Vehicle,0
2024,SC,Unarmed,Attack,Vehicle,0
2024,WA,Gun,Point,Not Fleeing,1
2024,HI,Gun,Shoot,Not Fleeing,0
2024,NY,Gun,Shoot,Not Fleeing,0
2024,MS,Gun,Shoot,Vehicle,0
2024,VA,Gun,Unclear Threat,Not Fleeing,0
2024,TX,Gun,Shoot,Not Fleeing,0
2024,KY,Missing,Unclear Threat,Missing,1
2024,TX,Knife,Unclear Threat,Not Fleeing,0
2024,AZ,Gun,Shoot,Not Fleeing,1
2024,CA,Knife,Attack,Not Fleeing,0
2024,KS,Knife,Attack,Not Fleeing,0
2024,PA,Knife,Threat,Not Fleeing,0
2024,IA,Other,Attack,Not Fleeing,0
2024,ID,Gun,Shoot,Foot,1
2024,WA,Knife,Attack,Not Fleeing,0
2024,MD,Gun,Shoot,Foot,1
2024,MN,Missing,Unclear Threat,Not Fleeing,0
2024,AR,Knife,Unclear Threat,Not Fleeing,1
2024,OR,Knife,Attack,Not Fleeing,0
2024,WA,Gun,Unclear Threat,Not Fleeing,0
2024,CA,Gun,Shoot,Not Fleeing,0
2024,TX,Replica,Threat,Missing,0
2024,OH,Gun,Threat,Not Fleeing,0
2024,FL,Missing,Unclear Threat,Not Fleeing,1
2024,CO,Knife,Move,Not Fleeing,1
2024,CA,Gun,Threat,Not Fleeing,0
2024,MI,Gun,Unclear Threat,Vehicle,0
2024,AR,Gun,Shoot,Missing,0
2024,IL,Gun,Shoot,Not Fleeing,0
2024,AZ,Gun,Shoot,Not Fleeing,1
2024,NH,Knife,Attack,Foot,0
2024,TX,Gun,Unclear Threat,Not Fleeing,0
2024,TN,Gun,Unclear Threat,Missing,0
2024,OH,Gun,Shoot,Not Fleeing,0
2024,PA,Unclear Weapon Information,Unclear Threat,Missing,0
2024,CA,Gun,Unclear Threat,Missing,0
2024,CA,Gun,Point,Missing,0
2024,UT,Unclear Weapon Information,Unclear Threat,Missing,1
2024,NC,Gun,Shoot,Not Fleeing,0
2024,OH,Gun,Point,Vehicle,1
2024,OR,Gun,Threat,Not Fleeing,0
2024,WA,Unclear Weapon Information,Unclear Threat,Vehicle,0
2024,TN,Gun,Unclear Threat,Missing,0
2024,PA,Gun,Shoot,Not Fleeing,0
2024,FL,Gun,Shoot,Not Fleeing,1
2024,SC,Gun,Threat,Not Fleeing,0
2024,TX,Gun,Attack,Not Fleeing,0
2024,VA,Knife,Threat,Missing,0
2024,CA,Gun,Shoot,Not Fleeing,1
2024,NH,Gun,Unclear Threat,Not Fleeing,0
2024,WI,Gun,Shoot,Not Fleeing,1
2024,NC,Gun,Point,Not Fleeing,0
2024,AZ,Gun,Move,Not Fleeing,1
2024,ME,Gun,Shoot,Not Fleeing,0
2024,CA,Knife,Move,Not Fleeing,1
2024,FL,Knife,Attack,Not Fleeing,0
2024,WI,Gun,Shoot,Not Fleeing,1
2024,TX,Multiple Weapons,Shoot,Not Fleeing,0
2024,PA,Unclear Weapon Information,Unclear Threat,Missing,0
2024,DC,Blunt Object,Attack,Foot,1
2024,NJ,Gun,Shoot,Missing,0
2024,ID,Knife,Attack,Foot,0
2024,WA,Gun,Unclear Threat,Vehicle,0
2024,NV,Gun,Point,Vehicle,0
2024,UT,Gun,Point,Not Fleeing,0
2024,NM,Gun,Point,Not Fleeing,0
2024,HI,Knife,Attack,Missing,0
2024,IN,Gun,Shoot,Missing,1
2024,KS,Knife,Threat,Vehicle,0
2024,PA,Gun,Shoot,Not Fleeing,0
2024,CA,Knife,Threat,Vehicle,0
2024,SC,Unclear Weapon Information,Unclear Threat,Missing,0
2024,AZ,Gun,Point,Foot,0
2024,CO,Gun,Point,Missing,0
2024,LA,Gun,Shoot,Foot,0
2024,TN,Multiple Weapons,Shoot,Vehicle,0
2024,MI,Gun,Unclear Threat,Foot,0
2024,FL,Gun,Shoot,Foot,0
2024,GA,Knife,Threat,Not Fleeing,0
2024,AZ,Gun,Point,Foot,1
2024,MD,Gun,Unclear Threat,Vehicle,1
2024,TX,Gun,Point,Not Fleeing,0
2024,TN,Gun,Shoot,Not Fleeing,0
2024,WA,Blunt Object,Threat,Not Fleeing,0
2024,ME,Knife,Threat,Vehicle,0
2024,WA,Gun,Point,Not Fleeing,1
2024,MD,Unclear Weapon Information,Unclear Threat,Not Fleeing,1
2024,TN,Vehicle,Attack,Vehicle,0
2024,NY,Blunt Object,Unclear Threat,Missing,1
2024,PA,Gun,Point,Missing,0
2024,FL,Unarmed,Attack,Vehicle,0
2024,AZ,Gun,Threat,Not Fleeing,0
2024,WI,Gun,Move,Vehicle,1
2024,NY,Gun,Point,Not Fleeing,0
2024,CA,Blunt Object,Move,Not Fleeing,0
2024,IL,Unclear Weapon Information,Unclear Threat,Not Fleeing,1
2024,CA,Knife,Threat,Not Fleeing,0
2024,CT,Unclear Weapon Information,Unclear Threat,Vehicle,0
2024,TX,Gun,Unclear Threat,Vehicle,0
2024,NC,Blunt Object,Attack,Not Fleeing,0
2024,AL,Knife,Unclear Threat,Vehicle,0
2024,TX,Knife,Attack,Not Fleeing,0
2024,NV,Gun,Threat,Foot,0
2024,CA,Knife,Attack,Not Fleeing,0
2024,FL,Knife,Attack,Not Fleeing,1
2024,NE,Knife,Unclear Threat,Missing,0
2024,FL,Gun,Threat,Not Fleeing,0
2024,FL,Knife,Threat,Not Fleeing,0
2024,IL,Gun,Shoot,Vehicle,0
2024,LA,Gun,Shoot,Not Fleeing,0
2024,TX,Gun,Unclear Threat,Not Fleeing,0
